date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:17	80988/80988	---M--	200	added ('OK')	image/jpeg	etag:%2213c5c-58af7512cd0c0%22	https://store.jiva.com/wp-content/uploads/2019/04/books.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2019/04/books.jpg	(from https://store.jiva.com/categories/books/)
19:47:18	28850/28850	---M--	200	added ('OK')	image/jpeg	etag:%2270b2-58af77250b3c0%22	https://store.jiva.com/wp-content/uploads/2019/05/books.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2019/05/books.jpg	(from https://store.jiva.com/categories/books/)
19:47:18	11479/11479	---M--	200	added ('OK')	image/jpeg	etag:%222cd7-58af6de8e2a00%22	https://store.jiva.com/wp-content/uploads/2019/04/eternal_beauty-300x300.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2019/04/eternal_beauty-300x300.jpg	(from https://store.jiva.com/categories/books/)
19:47:18	13232/13232	---M--	200	added ('OK')	image/jpeg	etag:%2233b0-59d2d34282fcb%22	https://store.jiva.com/wp-content/uploads/2020/01/Home-Remedies-1000-300x300.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/01/Home-Remedies-1000-300x300.jpg	(from https://store.jiva.com/categories/books/)
19:47:18	14036/14036	---M--	200	added ('OK')	image/jpeg	etag:%2236d4-58af6e01ae480%22	https://store.jiva.com/wp-content/uploads/2019/04/Eternal-Health-English-Book-01-1-300x300.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2019/04/Eternal-Health-English-Book-01-1-300x300.jpg	(from https://store.jiva.com/categories/books/)
19:47:19	151422/151422	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Nov%202020%2014:17:18%20GMT	https://store.jiva.com/products/eternal-beauty/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/eternal-beauty/index.html	(from https://store.jiva.com/categories/books/)
19:47:20	171034/171034	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Nov%202020%2014:17:19%20GMT	https://store.jiva.com/products/ayurvedic-home-remedies/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/ayurvedic-home-remedies/index.html	(from https://store.jiva.com/categories/books/)
19:47:20	9853/9853	---M-Z	200	added ('OK')	text/css	etag:%22267d-597db941b4380-gzip%22	https://store.jiva.com/wp-content/uploads/dynamic-mobmenu.css?ver=2.8-223	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/dynamic-mobmenu40ca.css	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:23	22868/22868	---M-Z	200	added ('OK')	application/rss+xml	etag:%227762dda7a6668c46fa69b36d54c120ce-gzip%22	https://store.jiva.com/categories/immunity-viral-infection/feed/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/categories/immunity-viral-infection/feed/index.html	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:23	154924/154924	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Nov%202020%2014:17:20%20GMT	https://store.jiva.com/products/eternal-health/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/eternal-health/index.html	(from https://store.jiva.com/categories/books/)
19:47:23	68339/68339	---M--	200	added ('OK')	image/jpeg	etag:%2210af3-5b333456d8547%22	https://store.jiva.com/wp-content/uploads/2020/11/1170x188-store-1.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/11/1170x188-store-1.jpg	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:24	32302/32302	---M--	200	added ('OK')	image/jpeg	etag:%227e2e-5b33347c7a09d%22	https://store.jiva.com/wp-content/uploads/2020/11/460x160-store.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/11/460x160-store.jpg	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:24	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%222cf0-5a6c4d2ccef34%22	https://store.jiva.com/wp-content/uploads/2020/05/Immunity-KIt-1500x1500-SF-F21-300x300.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/05/Immunity-KIt-1500x1500-SF-F21-300x300.jpg	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:24	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-59c03cb007553-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/popper.min.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/popper.minddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:25	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-59c03caf56951-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/bootstrap.min.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/bootstrap.minddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:25	7449/7449	---M-Z	200	added ('OK')	application/javascript	etag:%221d19-59c03cc89ff24-gzip%22	https://store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.min.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.minddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:25	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-59c03cafcdb7d-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/jquery.validate.min.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/jquery.validate.minddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:26	166769/166769	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Nov%202020%2014:17:25%20GMT	https://store.jiva.com/products/immunity-kit-with-sugar-free-chyawanprasha/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/immunity-kit-with-sugar-free-chyawanprasha/index.html	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:26	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-59c03caff5c16-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/owl.carousel.min.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/owl.carousel.minddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:27	4294/4294	---M-Z	200	added ('OK')	application/javascript	etag:%2210c6-59c03caf8092a-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/custom.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/customddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:27	3547/3547	---M-Z	200	added ('OK')	application/javascript	etag:%22ddb-5a69a28f6f180-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/ajax-script.js?ver=1604758259	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/ajax-scriptddde.js	(from https://store.jiva.com/categories/immunity-viral-infection/)
19:47:28	18439/18439	---M-Z	200	added ('OK')	text/css	etag:%224807-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/css/fancybox.css?ver=1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/css/fancybox68b3.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:28	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%221544639720%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css?ver=1	C:/My%20Web%20Sites/Jani%20Herbal/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min68b3.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:28	7084/7084	---M-Z	200	added ('OK')	text/css	etag:%221bac-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/css/wpgis-front.css?ver=1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/css/wpgis-front68b3.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:29	1792/1792	---M-Z	200	added ('OK')	application/rss+xml	etag:%226fb267ada8699cf845d89345569ae08d-gzip%22	https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/feed/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/feed/index.html	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:29	47558/47558	---M-Z	200	added ('OK')	text/css	etag:%22b9c6-5994464e35840-gzip%22	https://store.jiva.com/wp-includes/css/dashicons.min.css?ver=5.3.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-includes/css/dashicons.min7923.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:29	5066/5066	---M-Z	200	added ('OK')	text/css	etag:%2213ca-59c03ad5551a9-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.8.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe7e2e.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:29	11607/11607	---M-Z	200	added ('OK')	text/css	etag:%222d57-59c03afb29429-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin7e2e.css	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:30	175391/175391	---M--	200	added ('OK')	image/gif	etag:%222ad1f-5aa658ba6fabd%22	https://store.jiva.com/wp-content/uploads/2020/07/Immunity-kit-with-Kwath.gif	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/07/Immunity-kit-with-Kwath.gif	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:30	2501/2501	---M--	200	added ('OK')	application/json	date:Sat,%2007%20Nov%202020%2014:17:30%20GMT	https://store.jiva.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstore.jiva.com%2Fproducts%2Fimmunity-boost-kit-with-ayush-kwath%2F	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-json/oembed/1.0/embede223.json	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Nov%202020%2014:17:30%20GMT	https://store.jiva.com/?p=117515	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/indexf26e.html	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:31	2634/2634	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20Nov%202020%2014:17:31%20GMT	https://store.jiva.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstore.jiva.com%2Fproducts%2Fimmunity-boost-kit-with-ayush-kwath%2F&format=xml	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-json/oembed/1.0/embed0a5a	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:32	5856/5856	---M--	200	added ('OK')	image/gif	etag:%2216e0-5aa658bfac7ad%22	https://store.jiva.com/wp-content/uploads/2020/07/Immunity-kit-with-Kwath-150x150.gif	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/07/Immunity-kit-with-Kwath-150x150.gif	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:32	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/slick.min.js?ver=1.6.0	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/slick.minaff7.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:33	150959/150959	---M-Z	200	added ('OK')	application/javascript	etag:%2224daf-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/jquery.fancybox.js?ver=1.0	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/jquery.fancybox5152.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:33	2607/2607	---M-Z	200	added ('OK')	application/javascript	etag:%22a2f-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/jquery.zoom.min.js?ver=1.0	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/jquery.zoom.min5152.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:34	3600/3600	---M-Z	200	added ('OK')	application/javascript	etag:%22e10-57b3796bdeb80-gzip%22	https://store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/wpgis.front.js?ver=1.0	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/advanced-woocommerce-product-gallery-slider/assets/js/wpgis.front5152.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:34	2616/2616	---M-Z	200	added ('OK')	application/javascript	etag:%22a38-59c03ae2b5c30-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:34	22860/22860	---M-Z	200	added ('OK')	application/javascript	etag:%22594c-59c03adaa853a-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:35	31904/31904	---M-Z	200	added ('OK')	application/javascript	etag:%227ca0-59c03ae05081c-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:35	9878/9878	---M-Z	200	added ('OK')	application/javascript	etag:%222696-59c03ae0277e3-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:35	6346/6346	---M-Z	200	added ('OK')	application/javascript	etag:%2218ca-59c03adccd219-gzip%22	https://store.jiva.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.8.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min7e2e.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:36	2385/2385	---M-Z	200	added ('OK')	application/javascript	etag:%22951-5994464f29a80-gzip%22	https://store.jiva.com/wp-includes/js/comment-reply.min.js?ver=5.3.1	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-includes/js/comment-reply.min7923.js	(from https://store.jiva.com/products/immunity-boost-kit-with-ayush-kwath/)
19:47:38	9853/9853	---M-Z	200	added ('OK')	text/css	etag:%22267d-597db941b4380-gzip%22	https://store.jiva.com/wp-content/uploads/dynamic-mobmenu.css?ver=2.8-787	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/dynamic-mobmenu8c9e.css	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:38	162342/162342	---M--	200	added ('OK')	image/jpeg	etag:%2227a26-5b1b48c06820c%22	https://store.jiva.com/wp-content/uploads/2020/10/a2-ghee.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/10/a2-ghee.jpg	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:41	783/783	---M-Z	200	added ('OK')	application/rss+xml	etag:%226fb267ada8699cf845d89345569ae08d-gzip%22	https://store.jiva.com/products/jiva-a2-ghee-1000-ml/feed/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/products/jiva-a2-ghee-1000-ml/feed/index.html	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:41	2410/2410	---M--	200	added ('OK')	application/json	date:Sat,%2007%20Nov%202020%2014:17:38%20GMT	https://store.jiva.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstore.jiva.com%2Fproducts%2Fjiva-a2-ghee-1000-ml%2F	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-json/oembed/1.0/embedfa77.json	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Nov%202020%2014:17:38%20GMT	https://store.jiva.com/?p=137138	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/indexc45d.html	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:41	2543/2543	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20Nov%202020%2014:17:41%20GMT	https://store.jiva.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstore.jiva.com%2Fproducts%2Fjiva-a2-ghee-1000-ml%2F&format=xml	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-json/oembed/1.0/embeddcbb	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:42	6342/6342	---M--	200	added ('OK')	image/jpeg	etag:%2218c6-5b1b48c304149%22	https://store.jiva.com/wp-content/uploads/2020/10/a2-ghee-150x150.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/10/a2-ghee-150x150.jpg	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:42	173931/173931	---M--	200	added ('OK')	image/jpeg	etag:%222a76b-5a7141614fae9%22	https://store.jiva.com/wp-content/uploads/2020/06/A2-ghee-1100x1100-Side-2.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/06/A2-ghee-1100x1100-Side-2.jpg	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:42	4249/4249	---M--	200	added ('OK')	image/jpeg	etag:%221099-5a714163822d7%22	https://store.jiva.com/wp-content/uploads/2020/06/A2-ghee-1100x1100-Side-2-150x150.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/06/A2-ghee-1100x1100-Side-2-150x150.jpg	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:43	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-59c03cb007553-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/popper.min.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/popper.minc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:43	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-59c03caf56951-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/bootstrap.min.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/bootstrap.minc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:43	7449/7449	---M-Z	200	added ('OK')	application/javascript	etag:%221d19-59c03cc89ff24-gzip%22	https://store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.min.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.minc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:43	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-59c03cafcdb7d-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/jquery.validate.min.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/jquery.validate.minc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:43	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-59c03caff5c16-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/owl.carousel.min.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/owl.carousel.minc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:45	4294/4294	---M-Z	200	added ('OK')	application/javascript	etag:%2210c6-59c03caf8092a-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/custom.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/customc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:46	3547/3547	---M-Z	200	added ('OK')	application/javascript	etag:%22ddb-5a69a28f6f180-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/ajax-script.js?ver=1604758260	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/ajax-scriptc389.js	(from https://store.jiva.com/products/jiva-a2-ghee-1000-ml/)
19:47:47	9853/9853	---M-Z	200	added ('OK')	text/css	etag:%22267d-597db941b4380-gzip%22	https://store.jiva.com/wp-content/uploads/dynamic-mobmenu.css?ver=2.8-351	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/dynamic-mobmenucafa.css	(from https://store.jiva.com/categories/juices/)
19:47:47	24082/24082	---M-Z	200	added ('OK')	application/rss+xml	etag:%227762dda7a6668c46fa69b36d54c120ce-gzip%22	https://store.jiva.com/categories/juices/feed/	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/categories/juices/feed/index.html	(from https://store.jiva.com/categories/juices/)
19:47:47	76978/76978	---M--	200	added ('OK')	image/jpeg	etag:%2212cb2-5b05e9204c4e7%22	https://store.jiva.com/wp-content/uploads/2020/09/juice-1.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/09/juice-1.jpg	(from https://store.jiva.com/categories/juices/)
19:47:47	29701/29701	---M--	200	added ('OK')	image/jpeg	etag:%227405-5b05e943242dd%22	https://store.jiva.com/wp-content/uploads/2020/09/juice-m-1.jpg	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/2020/09/juice-m-1.jpg	(from https://store.jiva.com/categories/juices/)
19:47:47	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-59c03cb007553-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/popper.min.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/popper.min89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:48	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-59c03caf56951-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/bootstrap.min.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/bootstrap.min89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:48	7449/7449	---M-Z	200	added ('OK')	application/javascript	etag:%221d19-59c03cc89ff24-gzip%22	https://store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.min.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/css/dist/js/jquery.flagstrap.min89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:48	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-59c03cafcdb7d-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/jquery.validate.min.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/jquery.validate.min89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:48	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-59c03caff5c16-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/owl.carousel.min.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/owl.carousel.min89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:49	4294/4294	---M-Z	200	added ('OK')	application/javascript	etag:%2210c6-59c03caf8092a-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/custom.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/custom89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:50	3547/3547	---M-Z	200	added ('OK')	application/javascript	etag:%22ddb-5a69a28f6f180-gzip%22	https://store.jiva.com/wp-content/themes/jiva/js/ajax-script.js?ver=1604758261	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/themes/jiva/js/ajax-script89fd.js	(from https://store.jiva.com/categories/juices/)
19:47:50	9853/9853	---M-Z	200	added ('OK')	text/css	etag:%22267d-597db941b4380-gzip%22	https://store.jiva.com/wp-content/uploads/dynamic-mobmenu.css?ver=2.8-763	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-content/uploads/dynamic-mobmenue89e.css	(from https://store.jiva.com/products/jiva-diwali-immunity-kit/)
19:47:51	2411/2411	---M--	200	added ('OK')	application/json	date:Sat,%2007%20Nov%202020%2014:17:50%20GMT	https://store.jiva.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstore.jiva.com%2Fproducts%2Fjiva-diwali-immunity-kit%2F	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/wp-json/oembed/1.0/embed127f.json	(from https://store.jiva.com/products/jiva-diwali-immunity-kit/)
19:47:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Nov%202020%2014:17:50%20GMT	https://store.jiva.com/?p=141286	C:/My%20Web%20Sites/Jani%20Herbal/store.jiva.com/indexba02.html	(from https://store.jiva.com/products/jiva-diwali-immunity-kit/)
